ID,Reached_3w,Reached_3m,Tenure_In_Months,Date_Joined,FUA_Balance,Number_Of_Services,Has_Payroll,Income,Has_Investment,Has_Visa,VISA_balance,Has_mortgage,Has_Deposit,Number_Transactions,Age,City
2516179,0,0,3,5/2/2020,458058.8663,2,0,NA,0,1,0,1,1,0,63,VANCOUVER                                                                                           
2621725,0,0,3,5/2/2020,540433.3812,1,1,NA,0,0,0,1,1,0,49,VERNON                                                                                              
8873313,0,0,3,5/3/2020,445407.5186,1,1,NA,0,1,0,1,1,2,58,MISSION                                                                                             
9428576,0,0,3,5/3/2020,442361.7083,2,1,NA,0,1,28.6538192,1,1,6,42,CHILLIWACK                                                                                          
1818297,0,0,3,5/3/2020,372444.0257,2,1,NA,0,1,1257.886028,1,1,0,59,NORTH VANCOUVER                                                                                     
239189,0,0,3,5/4/2020,457213.9824,3,0,NA,1,1,10.50898317,1,1,56,57,NORTH VANCOUVER                                                                                     
32677,0,0,3,5/4/2020,839923.8715,2,1,NA,0,1,0,1,1,0,65,LANGLEY                                                                                             
5890527,0,0,3,5/4/2020,931098.3734,1,0,NA,0,1,1029.685282,1,1,3,49,BURNABY                                                                                             
6525974,0,0,3,5/4/2020,447965.5109,1,1,NA,0,0,0,1,1,8,59,NORTH VANCOUVER                                                                                     
2251334,0,0,3,5/4/2020,449805.1055,2,1,284435.5378,1,1,1263.735733,1,1,0,47,VANCOUVER                                                                                           
6938768,0,0,3,5/4/2020,472324.2756,1,1,NA,1,1,0,1,1,3,45,VANCOUVER                                                                                           
7638159,0,0,3,5/4/2020,353579.7804,1,1,NA,0,1,1088.192912,1,1,66,39,NEW WESTMINSTER                                                                                     
2111030,0,0,3,5/4/2020,607139.9172,3,0,NA,0,0,0,1,1,0,40,VANCOUVER                                                                                           
9649019,0,0,3,5/4/2020,453432.7908,2,1,NA,1,1,423.6258054,1,1,0,60,MAPLE RIDGE                                                                                         
3261885,0,0,3,5/4/2020,499233.8188,1,1,NA,1,1,464.328374,1,1,30,70,ABBOTSFORD                                                                                          
3132632,0,0,3,5/5/2020,764930.7731,3,0,NA,0,0,0,1,1,2,44,PITT MEADOWS                                                                                        
871405,0,0,3,5/5/2020,603593.6861,3,1,NA,0,1,0,1,1,30,38,VANCOUVER                                                                                           
8329491,0,0,3,5/5/2020,667607.017,1,0,NA,0,1,516.5952328,1,1,2,41,NORTH VANCOUVER                                                                                     
4161926,0,0,3,5/5/2020,416525.4481,3,1,128863.4709,0,1,0,1,1,37,35,COQUITLAM                                                                                           
833448,0,0,3,5/5/2020,412024.3908,1,0,NA,0,1,1853.590272,1,1,15,42,BURNABY                                                                                             
6373277,0,0,3,5/5/2020,592727.5334,1,1,NA,0,0,0,1,1,11,39,SURREY                                                                                              
943565,0,0,3,5/5/2020,624771.5522,1,1,NA,0,0,0,1,1,0,61,HOPE                                                                                                
7412812,0,0,3,5/5/2020,410404.5304,1,1,NA,0,1,0,1,1,0,53,VANCOUVER                                                                                           
8699622,0,0,3,5/5/2020,413690.9529,1,1,NA,0,1,818.4710069,1,1,0,52,SURREY                                                                                              
4934264,0,0,3,5/5/2020,438666.1476,2,1,NA,0,1,219.5860268,1,1,0,48,BURNABY                                                                                             
5928575,0,0,3,5/6/2020,461428.7797,1,1,NA,1,0,0,1,1,25,74,VANCOUVER                                                                                           
7288174,0,0,3,5/6/2020,395437.0391,1,1,NA,0,1,920.7288287,1,1,19,53,RICHMOND                                                                                            
2714516,0,0,3,5/6/2020,463439.376,1,1,NA,0,0,0,1,1,8,84,BURNABY                                                                                             
1171349,0,0,3,5/6/2020,396621.446,3,0,NA,0,0,0,1,1,3,76,SURREY                                                                                              
9188388,0,0,3,5/6/2020,449704.263,2,1,NA,0,1,1560.405418,1,1,0,61,SURREY                                                                                              
4272447,0,0,3,5/6/2020,588971.4401,2,1,NA,1,1,2199.518361,1,1,20,67,VANCOUVER                                                                                           
3784910,0,0,3,5/6/2020,468643.4698,2,1,NA,0,0,0,1,1,0,65,SURREY                                                                                              
9891596,0,0,3,5/6/2020,404957.6192,2,0,NA,0,0,0,1,1,2,84,SURREY                                                                                              
807424,0,0,3,5/6/2020,433207.0043,2,1,NA,0,0,0,1,1,7,69,BURNABY                                                                                             
6497782,0,0,3,5/6/2020,416483.3996,1,1,NA,0,0,0,1,1,2,60,VANCOUVER                                                                                           
4524845,0,0,3,5/6/2020,440819.76,2,1,NA,0,1,811.3140267,1,1,40,27,NORTH VANCOUVER                                                                                     
5097532,0,0,3,5/6/2020,423667.4309,1,1,NA,0,1,2547.837007,1,1,76,46,VANCOUVER                                                                                           
4773522,0,0,3,5/6/2020,471849.2066,1,1,NA,1,1,0,1,1,0,49,VANCOUVER                                                                                           
6460727,0,0,3,5/6/2020,578168.8219,2,1,NA,0,0,0,1,1,0,40,NORTH VANCOUVER                                                                                     
691480,0,0,3,5/7/2020,638986.4706,1,1,NA,0,1,0,1,1,0,46,PORT COQUITLAM                                                                                      
4025859,0,0,3,5/7/2020,378343.1845,2,1,NA,0,1,0,1,1,2,42,NORTH VANCOUVER                                                                                     
8393546,0,0,3,5/7/2020,419896.327,3,0,NA,0,0,0,1,1,20,82,VANCOUVER                                                                                           
5914862,0,0,3,5/7/2020,379452.7055,2,0,NA,0,0,0,1,1,46,36,SURREY                                                                                              
1025112,0,0,3,5/7/2020,465722.6938,3,1,NA,0,1,0,1,1,2,48,VANCOUVER                                                                                           
997472,0,0,3,5/7/2020,434890.0931,2,1,NA,0,1,0,1,1,0,70,VANCOUVER                                                                                           
6215846,0,0,3,5/7/2020,419203.3074,2,0,NA,0,0,0,1,1,88,57,NORTH VANCOUVER                                                                                     
6825183,0,0,3,5/7/2020,488610.7065,2,0,NA,0,1,0,1,1,2,51,COQUITLAM                                                                                           
5629001,0,0,3,5/7/2020,432790.1789,1,1,NA,1,1,0,1,1,2,53,DELTA                                                                                               
7542218,0,0,3,5/8/2020,432637.4371,1,1,30464.82639,1,1,0,1,1,6,73,NORTH VANCOUVER                                                                                     
2155473,0,0,3,5/8/2020,383241.331,3,1,NA,0,1,0,1,1,5,60,SURREY                                                                                              
7906558,0,0,3,5/8/2020,426565.9,3,0,NA,0,1,934.0570834,1,1,0,43,DELTA                                                                                               
7388848,0,0,3,5/8/2020,424953.8572,3,0,NA,0,1,0,1,1,26,52,VANCOUVER                                                                                           
9772763,0,0,3,5/8/2020,409218.7168,1,1,NA,1,1,0,1,1,23,35,BURNABY                                                                                             
7870910,0,0,3,5/8/2020,432945.1197,1,1,NA,0,1,95.27958581,1,1,0,66,PITT MEADOWS                                                                                        
4970217,0,0,3,5/8/2020,390500.8779,1,1,NA,0,1,0,1,1,5,54,BURNABY                                                                                             
7985774,0,0,3,5/8/2020,408187.2582,2,1,NA,0,1,0,1,1,7,68,VANCOUVER                                                                                           
1843318,0,0,3,5/8/2020,427187.2201,2,1,NA,0,0,0,1,1,132,73,MAPLE RIDGE                                                                                         
9862684,0,0,3,5/8/2020,431656.8418,1,0,NA,0,1,81.05804722,1,1,7,36,ABBOTSFORD                                                                                          
8402971,0,0,3,5/8/2020,389480.7021,3,1,NA,1,1,0,1,1,3,39,VANCOUVER                                                                                           
7340655,0,0,3,5/8/2020,391461.273,1,0,NA,0,0,0,1,1,47,28,VANCOUVER                                                                                           
4573431,0,0,3,5/8/2020,437882.076,2,1,NA,0,0,0,1,1,2,49,NEW WESTMINSTER                                                                                     
5229655,0,0,3,5/8/2020,415037.1599,1,1,NA,0,1,0,1,1,41,40,NORTH VANCOUVER                                                                                     
7098380,0,0,3,5/9/2020,431640.336,1,1,NA,0,1,0,1,1,0,68,SURREY                                                                                              
920325,0,0,3,5/9/2020,417602.1254,2,1,NA,0,1,0,1,1,9,30,MAPLE RIDGE                                                                                         
2244483,0,0,3,5/9/2020,385183.9535,2,0,NA,0,0,0,1,1,0,70,VANCOUVER                                                                                           
2422594,0,0,3,5/9/2020,389137.302,1,0,NA,0,0,0,1,1,0,36,BURNABY                                                                                             
429654,0,0,3,5/9/2020,426268.0444,2,0,NA,0,1,2446.062689,1,1,0,46,PORT MOODY                                                                                          
5455457,0,0,3,5/9/2020,431289.3834,1,1,NA,1,1,0,1,1,1,59,BURNABY                                                                                             
738333,0,0,3,5/9/2020,411138.6912,1,0,NA,1,0,0,1,1,8,59,VANCOUVER                                                                                           
2432991,0,0,3,5/10/2020,422728.9443,1,1,NA,1,1,2194.723899,1,1,0,62,WHITE ROCK                                                                                          
6972396,0,0,3,5/10/2020,435653.9139,3,0,NA,0,1,209.1219766,1,1,0,45,DELTA                                                                                               
7741618,0,0,3,5/11/2020,455945.1795,1,0,NA,0,1,0,1,1,16,49,SURREY                                                                                              
3959586,0,0,3,5/11/2020,395938.8772,1,0,NA,0,1,116.74185,1,1,3,41,SURREY                                                                                              
6300638,0,0,3,5/11/2020,406473.0842,1,1,NA,1,1,0,1,1,2,43,VANCOUVER                                                                                           
9570946,0,0,3,5/11/2020,437518.9461,2,1,NA,0,1,1862.357563,1,1,26,48,ABBOTSFORD                                                                                          
8736583,0,0,3,5/11/2020,560904.3008,4,1,NA,0,1,1499.612712,1,1,4,28,NORTH VANCOUVER                                                                                     
9376074,0,0,3,5/11/2020,584935.6985,4,1,NA,0,1,0,1,1,0,35,VICTORIA                                                                                            
8892840,0,0,3,5/11/2020,602121.1836,1,1,NA,1,1,0,1,1,0,52,DELTA                                                                                               
6878664,0,0,3,5/11/2020,407322.3244,1,1,NA,0,1,319.8427185,1,1,2,66,PORT COQUITLAM                                                                                      
1245419,0,0,3,5/11/2020,435583.1742,1,1,NA,0,1,2484.838032,1,1,1,44,ABBOTSFORD                                                                                          
4964289,0,0,3,5/12/2020,421228.9714,2,0,NA,0,0,0,1,1,15,70,VANCOUVER                                                                                           
3953837,0,0,3,5/12/2020,432045.1387,1,0,NA,0,1,285.780266,1,1,2,61,BURNABY                                                                                             
7470243,0,0,3,5/12/2020,421559.9596,3,0,NA,0,1,0,1,1,4,42,RICHMOND                                                                                            
9921888,0,0,3,5/12/2020,784158.078,3,1,NA,0,1,871.1205102,1,1,2,58,CHILLIWACK                                                                                          
1259831,0,0,3,5/12/2020,390572.7312,1,1,NA,0,1,1514.700249,1,1,45,42,BURNABY                                                                                             
5669680,0,0,3,5/12/2020,420288.1866,1,1,NA,0,0,0,1,1,0,43,SURREY                                                                                              
7342035,0,0,3,5/12/2020,467436.5113,4,1,NA,0,1,0,1,1,48,70,SURREY                                                                                              
7675261,0,0,3,5/12/2020,411848.7284,3,0,NA,0,1,1418.75248,1,1,0,44,BURNABY                                                                                             
8761402,0,0,3,5/12/2020,1181729.835,2,0,NA,0,0,0,1,1,7,69,NORTH VANCOUVER                                                                                     
2657596,0,0,3,5/12/2020,1147858.275,2,1,NA,0,1,591.7189843,1,1,5,38,KELOWNA                                                                                             
3731887,0,0,3,5/12/2020,1172428.311,2,0,NA,1,1,1670.623295,1,1,62,49,VANCOUVER                                                                                           
4865546,0,0,3,5/12/2020,1221028.758,2,0,NA,0,1,0,1,1,6,61,SQUAMISH                                                                                            
9915988,0,0,3,5/12/2020,1287493.52,3,1,NA,0,1,0,1,1,105,49,VANCOUVER                                                                                           
3039769,0,0,3,5/12/2020,384754.9773,1,0,NA,0,1,1616.490582,1,1,54,57,NORTH VANCOUVER                                                                                     
9764865,0,0,3,5/12/2020,436406.1662,1,0,NA,0,0,0,1,1,2,45,VICTORIA                                                                                            
3551206,0,0,3,5/12/2020,417033.0083,1,1,NA,1,1,0,1,1,3,47,SURREY                                                                                              
9470381,0,0,3,5/12/2020,437468.1672,1,1,NA,1,1,1182.206733,1,1,34,41,WEST VANCOUVER                                                                                      
3111290,0,0,3,5/13/2020,423169.8107,1,1,NA,0,1,916.8755565,1,1,0,60,NORTH VANCOUVER                                                                                     
1354857,0,0,3,5/13/2020,472211.6198,2,1,NA,1,1,1669.997421,1,1,2,58,VANCOUVER                                                                                           
5969259,0,0,3,5/13/2020,418415.0611,2,0,NA,1,0,0,1,1,40,56,SURREY                                                                                              
7285198,0,0,3,5/13/2020,461665.8591,1,0,NA,0,1,0,1,1,1,45,SURREY                                                                                              
2230232,0,0,3,5/13/2020,570684.6312,1,0,NA,0,1,1708.962918,1,1,0,54,SURREY                                                                                              
592543,0,0,3,5/13/2020,418222.4168,1,1,NA,1,1,0,1,1,96,44,VANCOUVER                                                                                           
8413307,0,0,3,5/13/2020,408448.2253,1,1,NA,0,0,0,1,1,45,72,CUMBERLAND                                                                                          
9054167,0,0,3,5/13/2020,418618.5358,1,1,8084.587358,0,0,0,1,1,0,79,MISSION                                                                                             
3104245,0,0,3,5/13/2020,401720.8259,1,0,NA,0,1,0,1,1,3,57,RICHMOND                                                                                            
9871832,0,0,3,5/13/2020,448840.2789,2,1,NA,0,1,0,1,1,3,73,VANCOUVER                                                                                           
2861080,0,0,3,5/13/2020,404562.2671,1,1,NA,1,1,1783.945169,1,1,149,49,VANCOUVER                                                                                           
5738713,0,0,3,5/13/2020,413958.8055,1,0,NA,0,0,0,1,1,0,46,GARIBALDI HIGHLANDS                                                                                 
4706342,0,0,3,5/14/2020,408456.9611,2,0,NA,0,0,0,1,1,0,85,HARRISON HOT SPRINGS                                                                                
5331197,0,0,3,5/14/2020,609017.2238,1,0,NA,0,1,1351.711315,1,1,0,38,SQUAMISH                                                                                            
38826,0,0,3,5/14/2020,396656.2035,1,1,NA,0,1,1834.298291,1,1,1,42,ABBOTSFORD                                                                                          
7555251,0,0,3,5/14/2020,467815.1035,2,1,NA,0,1,2027.961279,1,1,16,53,PORT COQUITLAM                                                                                      
593018,0,0,3,5/14/2020,775062.8735,2,0,NA,0,1,0,1,1,0,62,VANCOUVER                                                                                           
1172108,0,0,3,5/14/2020,401510.4134,1,0,NA,0,1,0,1,1,2,34,VANCOUVER                                                                                           
1449003,0,0,3,5/14/2020,442734.1479,1,0,NA,0,1,1744.058465,1,1,0,50,SURREY                                                                                              
3061236,0,0,3,5/14/2020,437746.5347,1,1,NA,0,1,0,1,1,2,61,QUALICUM BEACH                                                                                      
725144,0,0,3,5/14/2020,457704.3289,3,1,NA,0,0,0,1,1,0,63,CHILLIWACK                                                                                          
4633054,0,0,3,5/14/2020,414917.232,2,1,NA,1,1,0,1,1,70,45,COQUITLAM                                                                                           
8400389,0,0,3,5/14/2020,436893.2985,2,1,NA,0,0,0,1,1,8,59,ABBOTSFORD                                                                                          
152406,0,0,3,5/14/2020,385238.1223,2,1,NA,1,1,1931.287789,1,1,12,54,COQUITLAM                                                                                           
872099,0,0,3,5/14/2020,461396.0059,2,0,NA,0,0,0,1,1,35,36,SURREY                                                                                              
4547656,0,0,3,5/14/2020,428056.2497,3,1,NA,0,0,0,1,1,10,52,BURNABY                                                                                             
653285,0,0,3,5/14/2020,428407.6112,1,1,NA,0,1,411.9427856,1,1,2,53,VANCOUVER                                                                                           
915179,0,0,3,5/15/2020,365031.1536,1,1,NA,0,0,0,1,1,9,61,VANCOUVER                                                                                           
4431122,0,0,3,5/15/2020,351262.5449,2,0,NA,0,0,0,1,1,3,29,SQUAMISH                                                                                            
2841180,0,0,3,5/15/2020,433537.8119,2,1,NA,0,0,0,1,1,43,38,PORT COQUITLAM                                                                                      
9461546,0,0,3,5/15/2020,756405.903,2,0,NA,0,1,0,1,1,2,36,BURNABY                                                                                             
7597790,0,0,3,5/15/2020,499883.0428,3,1,NA,0,1,2419.47437,1,1,2,81,VANCOUVER                                                                                           
583935,0,0,3,5/15/2020,535094.3906,2,0,NA,0,1,1341.548549,1,1,3,58,WEST VANCOUVER                                                                                      
9319629,0,0,3,5/15/2020,413628.991,1,1,NA,1,0,0,1,1,0,74,PENDER ISLAND                                                                                       
4362270,0,0,3,5/15/2020,468806.9826,2,0,NA,0,1,1367.765588,1,1,74,75,DELTA                                                                                               
5246684,0,0,3,5/15/2020,380208.9884,2,0,NA,0,0,0,1,1,0,47,VANCOUVER                                                                                           
1189539,0,0,3,5/15/2020,353676.8347,2,1,NA,0,1,0,1,1,1,30,CHILLIWACK                                                                                          
3222555,0,0,3,5/15/2020,366675.1347,1,1,NA,0,1,0,1,1,23,61,MISSION                                                                                             
8161818,0,0,3,5/15/2020,389183.4327,1,0,NA,0,1,393.4962823,1,1,2,57,DELTA                                                                                               
4170459,0,0,3,5/15/2020,373279.9977,1,0,NA,0,1,156.5872037,1,1,2,57,VICTORIA                                                                                            
491234,0,0,3,5/15/2020,870833.7621,3,0,2770.59745,0,1,0,1,1,2,48,WEST VANCOUVER                                                                                      
977747,0,0,3,5/15/2020,612026.2805,2,0,NA,1,0,0,1,1,4,51,VANCOUVER                                                                                           
7939661,0,0,3,5/15/2020,641275.4515,1,0,NA,0,1,0,1,1,4,41,SURREY                                                                                              
6664935,0,0,3,5/16/2020,441628.9847,1,0,NA,0,0,0,1,1,7,39,BURNABY                                                                                             
3282324,0,0,3,5/16/2020,437325.6388,2,0,NA,0,1,1378.810367,1,1,4,56,VICTORIA                                                                                            
6515266,0,0,3,5/16/2020,428789.4044,1,0,NA,0,1,468.6704217,1,1,32,54,VANCOUVER                                                                                           
3062339,0,0,3,5/16/2020,460685.8741,1,1,NA,0,0,0,1,1,0,51,DELTA                                                                                               
8104420,0,0,3,5/16/2020,466914.6567,1,1,NA,1,1,0,1,1,4,40,COQUITLAM                                                                                           
4216048,0,0,3,5/17/2020,451913.6355,1,1,NA,1,1,8.116549738,1,1,0,58,MISSION                                                                                             
8266235,0,0,3,5/17/2020,406062.2622,1,0,NA,1,1,1342.300991,1,1,33,35,ALDERGROVE                                                                                          
9145574,0,0,3,5/17/2020,435375.3286,1,0,NA,0,0,0,1,1,2,48,VICTORIA                                                                                            
6902654,0,0,3,5/19/2020,1164325.388,2,1,NA,0,1,1435.942228,1,1,2,59,SURREY                                                                                              
8413306,0,0,3,5/19/2020,1173669.062,4,0,NA,0,0,0,1,1,9,38,ABBOTSFORD                                                                                          
7919955,0,0,3,5/19/2020,442320.5966,2,0,NA,0,1,2354.28325,1,1,4,57,SURREY                                                                                              
9311957,0,0,3,5/19/2020,465740.0925,1,1,NA,0,0,0,1,1,0,62,NEW WESTMINSTER                                                                                     
1591678,0,0,3,5/19/2020,1147048.367,2,1,NA,0,0,0,1,1,2,45,VANCOUVER                                                                                           
7151298,0,0,3,5/19/2020,1209705.405,1,1,NA,0,1,1273.686576,1,1,2,53,SURREY                                                                                              
8793267,0,0,3,5/19/2020,468915.7347,1,1,NA,1,1,2090.535756,1,1,2,66,GABRIOLA                                                                                            
4671529,0,0,3,5/19/2020,463930.216,1,0,NA,0,0,0,1,1,0,72,VICTORIA                                                                                            
356673,0,0,3,5/19/2020,450367.6209,1,1,NA,0,1,0,1,1,2,73,WEST VANCOUVER                                                                                      
1574080,0,0,3,5/19/2020,1189641.789,2,0,257928.4042,1,0,0,1,1,0,50,VANCOUVER                                                                                           
1221674,0,0,3,5/20/2020,1178323.959,1,1,NA,0,1,2438.033469,1,1,0,68,MISSION                                                                                             
6878944,0,0,3,5/20/2020,469477.0336,1,1,178978.5865,0,0,0,1,1,104,65,COQUITLAM                                                                                           
1252786,0,0,3,5/20/2020,397710.3324,2,1,NA,0,1,582.8469901,1,1,2,42,SURREY                                                                                              
8416033,0,0,3,5/20/2020,434015.8697,2,1,NA,0,0,0,1,1,15,78,COQUITLAM                                                                                           
7780694,0,0,3,5/20/2020,427453.1119,1,1,NA,0,1,2188.094239,1,1,23,54,VANCOUVER                                                                                           
6463659,0,0,3,5/20/2020,445340.5379,1,0,NA,0,0,0,1,1,0,62,CRESTON                                                                                             
7218902,0,0,3,5/20/2020,369094.1391,3,0,NA,0,1,0,1,1,0,70,CAMPBELL RIVER                                                                                      
3126348,0,0,3,5/20/2020,479154.9382,1,1,NA,0,0,0,1,1,2,78,BURNABY                                                                                             
8854521,0,0,3,5/20/2020,447821.4798,1,0,NA,0,1,749.6074246,1,1,0,43,VANCOUVER                                                                                           
6654993,0,0,3,5/20/2020,418224.4064,1,0,NA,0,1,0,1,1,38,79,COQUITLAM                                                                                           
8434963,0,0,3,5/20/2020,423796.2739,4,1,NA,0,0,0,1,1,42,50,NORTH VANCOUVER                                                                                     
8125545,0,0,3,5/20/2020,474491.8616,1,1,NA,0,1,268.1583722,1,1,17,42,SURREY                                                                                              
7978671,0,0,3,5/21/2020,580468.0448,2,0,NA,0,1,0,1,1,0,58,RICHMOND                                                                                            
3015923,0,0,3,5/21/2020,599030.0897,2,1,NA,0,1,908.2255393,1,1,0,45,VANCOUVER                                                                                           
2526717,0,0,3,5/21/2020,1378301.397,3,1,NA,1,1,0,1,1,18,62,NEW WESTMINSTER                                                                                     
5823780,0,0,3,5/21/2020,1387993.81,1,1,NA,0,1,0,1,1,2,50,NEW WESTMINSTER                                                                                     
9734063,0,0,3,5/21/2020,443397.6702,1,1,NA,1,0,0,1,1,37,55,VANCOUVER                                                                                           
7153659,0,0,3,5/21/2020,405590.521,1,0,NA,0,1,636.3371775,1,1,16,53,BURNABY                                                                                             
1267010,0,0,3,5/21/2020,965813.678,4,0,NA,1,1,726.6831268,1,1,10,69,NANAIMO                                                                                             
943609,0,0,3,5/21/2020,1001099.27,1,1,NA,0,1,1563.716801,1,1,38,57,SURREY                                                                                              
3500037,0,0,3,5/21/2020,1256882.697,4,1,NA,0,1,0,1,1,2,66,VANCOUVER                                                                                           
1361276,0,0,3,5/22/2020,1249861.472,1,0,NA,0,1,0,1,1,2,54,RICHMOND                                                                                            
9990634,0,0,3,5/22/2020,368689.5765,1,1,NA,0,1,273.2138681,1,1,6,49,CHILLIWACK                                                                                          
9157370,0,0,3,5/22/2020,451281.6993,1,1,NA,0,1,2070.741114,1,1,9,41,NANAIMO                                                                                             
2762641,0,0,3,5/22/2020,577412.6698,1,1,NA,0,1,0,1,1,0,64,LANGLEY                                                                                             
9856969,0,0,3,5/22/2020,399713.3411,2,0,NA,0,1,0,1,1,2,61,SURREY                                                                                              
8037184,0,0,3,5/22/2020,511126.4157,3,0,NA,0,1,1601.886226,1,1,2,60,SURREY                                                                                              
2631955,0,0,3,5/22/2020,516061.1955,2,1,NA,0,1,0,1,1,0,82,RICHMOND                                                                                            
7259205,0,0,3,5/22/2020,416051.855,2,0,NA,0,1,1201.279028,1,1,0,55,PORT COQUITLAM                                                                                      
9681224,0,0,3,5/22/2020,497376.8693,3,1,NA,0,0,0,1,1,2,60,VANCOUVER                                                                                           
1696091,0,0,3,5/22/2020,546518.5721,1,1,NA,0,0,0,1,1,39,59,VANCOUVER                                                                                           
5214419,0,0,3,5/22/2020,454619.5935,1,1,221555.2309,1,1,0,1,1,1,31,SURREY                                                                                              
9191215,0,0,3,5/22/2020,449654.0391,2,1,NA,0,0,0,1,1,8,71,COQUITLAM                                                                                           
419278,0,0,3,5/22/2020,365692.3294,1,1,NA,1,0,0,1,1,5,49,VANCOUVER                                                                                           
9083357,0,0,3,5/22/2020,493805.368,1,0,NA,1,0,0,1,1,2,68,SURREY                                                                                              
8032711,0,0,3,5/22/2020,830061.0404,4,1,NA,1,1,662.5023576,1,1,0,60,BURNABY                                                                                             
9750660,0,0,3,5/23/2020,857422.6861,3,0,NA,0,1,0,1,1,11,53,SURREY                                                                                              
8613880,0,0,3,5/23/2020,397697.368,3,0,NA,0,0,0,1,1,4,73,SURREY                                                                                              
1320349,0,0,3,5/23/2020,448447.6621,2,0,NA,0,1,373.2224345,1,1,26,52,SURREY                                                                                              
1099476,0,0,3,5/23/2020,463159.1814,2,0,NA,0,1,0,1,1,6,33,BURNABY                                                                                             
2091534,0,0,3,5/23/2020,420982.2247,1,1,NA,0,0,0,1,1,3,46,SURREY                                                                                              
4361705,0,0,3,5/23/2020,439239.2066,1,1,51335.3872,0,1,0,1,1,0,46,VANCOUVER                                                                                           
9493783,0,0,3,5/23/2020,432322.3814,2,1,NA,1,1,976.851792,1,1,3,41,PORT COQUITLAM                                                                                      
9985349,0,0,3,5/24/2020,405114.314,1,1,NA,1,0,0,1,1,0,65,VANCOUVER                                                                                           
7321296,0,0,3,5/25/2020,423565.3263,1,0,NA,0,1,0,1,1,0,36,SURREY                                                                                              
8807843,0,0,3,5/25/2020,378291.4389,1,1,NA,1,1,651.1376168,1,1,4,43,COQUITLAM                                                                                           
7281824,0,0,3,5/25/2020,430328.3021,3,1,NA,1,1,0,1,1,64,45,PORT COQUITLAM                                                                                      
1674641,0,0,3,5/25/2020,857960.2548,3,1,NA,0,0,0,1,1,2,60,BURNABY                                                                                             
7260207,0,0,3,5/25/2020,892044.8185,1,1,NA,0,1,256.3379487,1,1,0,83,SURREY                                                                                              
8975790,0,0,3,5/25/2020,963246.1248,2,1,NA,1,1,811.1547362,1,1,0,63,SURREY                                                                                              
7810350,0,0,3,5/25/2020,960039.7813,1,1,NA,1,0,0,1,1,1,40,BURNABY                                                                                             
7672148,0,0,3,5/25/2020,543731.9456,1,0,NA,0,1,1671.369061,1,1,2,50,RICHMOND                                                                                            
3083862,0,0,3,5/25/2020,431053.3393,1,0,NA,0,1,0,1,1,117,51,PITT MEADOWS                                                                                        
5611221,0,0,3,5/25/2020,395934.635,3,1,NA,0,1,0,1,1,25,42,ABBOTSFORD                                                                                          
4937437,0,0,3,5/26/2020,436665.6362,2,0,NA,0,0,0,1,1,123,45,WHITE ROCK                                                                                          
4189999,0,0,3,5/26/2020,463256.725,2,0,NA,0,0,0,1,1,0,51,VANCOUVER                                                                                           
1938804,0,0,3,5/26/2020,536915.9077,1,1,NA,0,1,2575.862015,1,1,2,60,VICTORIA                                                                                            
6210185,0,0,3,5/26/2020,396576.6602,1,1,NA,0,1,407.3677775,1,1,0,66,BURNABY                                                                                             
667019,0,0,3,5/26/2020,682144.7005,2,1,NA,0,1,0,1,1,0,29,NORTH VANCOUVER                                                                                     
2482740,0,0,3,5/26/2020,677186.9597,1,1,NA,0,0,0,1,1,0,68,RICHMOND                                                                                            
337470,0,0,3,5/26/2020,429796.1287,2,1,NA,0,1,0,1,1,81,53,BONNINGTON                                                                                          
5030653,0,0,3,5/26/2020,441850.2556,1,1,NA,0,1,0,1,1,0,63,WEST VANCOUVER                                                                                      
3601887,0,0,3,5/26/2020,428878.7511,2,1,NA,0,1,0,1,1,125,46,NORTH VANCOUVER                                                                                     
8522058,0,0,3,5/26/2020,459822.212,1,1,NA,0,1,2231.900221,1,1,0,40,PORT COQUITLAM                                                                                      
9024027,0,0,3,5/26/2020,423646.9302,2,1,NA,1,1,0,1,1,0,53,BURNABY                                                                                             
8120087,0,0,3,5/26/2020,426909.2527,1,1,243979.9641,1,0,0,1,1,10,56,VANCOUVER                                                                                           
6694256,0,0,3,5/26/2020,659178.3107,2,1,NA,0,1,0,1,1,0,55,DUNCAN                                                                                              
1676475,0,0,3,5/26/2020,710860.7802,1,0,NA,0,1,0,1,1,0,56,NEW WESTMINSTER                                                                                     
7558375,0,0,3,5/26/2020,419284.0319,1,0,NA,0,0,0,1,1,0,53,VANCOUVER                                                                                           
221952,0,0,3,5/27/2020,543009.8231,4,1,NA,1,1,450.7484283,1,1,8,64,BURNABY                                                                                             
2187629,0,0,3,5/27/2020,563907.464,4,1,NA,1,1,1603.318179,1,1,17,44,COQUITLAM                                                                                           
8696182,0,0,3,5/27/2020,411882.6397,1,0,NA,0,1,0,1,1,0,57,WEST VANCOUVER                                                                                      
7661544,0,0,3,5/27/2020,452381.4836,1,1,NA,1,1,1452.000131,1,1,2,66,BURNABY                                                                                             
8758643,0,0,3,5/27/2020,423658.016,2,1,NA,0,1,2433.763586,1,1,2,58,NORTH VANCOUVER                                                                                     
5216378,0,0,3,5/27/2020,405337.2093,1,0,NA,0,0,0,1,1,0,52,NORTH VANCOUVER                                                                                     
8624753,0,0,3,5/27/2020,651772.3913,3,1,NA,0,1,0,1,1,0,37,VICTORIA                                                                                            
